social_timestamp,social_karma,syntax_ari,lex_liwc_WC,lex_liwc_Analytic,lex_liwc_Clout,lex_liwc_Authentic,lex_liwc_Tone,lex_liwc_WPS,lex_liwc_Sixltr,lex_liwc_Dic,lex_liwc_function,lex_liwc_pronoun,lex_liwc_ppron,lex_liwc_i,lex_liwc_we,lex_liwc_you,lex_liwc_shehe,lex_liwc_they,lex_liwc_ipron,lex_liwc_article,lex_liwc_prep,lex_liwc_auxverb,lex_liwc_adverb,lex_liwc_conj,lex_liwc_negate,lex_liwc_verb,lex_liwc_adj,lex_liwc_compare,lex_liwc_interrog,lex_liwc_number,lex_liwc_quant,lex_liwc_affect,lex_liwc_posemo,lex_liwc_negemo,lex_liwc_anx,lex_liwc_anger,lex_liwc_sad,lex_liwc_social,lex_liwc_family,lex_liwc_friend,lex_liwc_female,lex_liwc_male,lex_liwc_cogproc,lex_liwc_insight,lex_liwc_cause,lex_liwc_discrep,lex_liwc_tentat,lex_liwc_certain,lex_liwc_differ,lex_liwc_percept,lex_liwc_see,lex_liwc_hear,lex_liwc_feel,lex_liwc_bio,lex_liwc_body,lex_liwc_health,lex_liwc_sexual,lex_liwc_ingest,lex_liwc_drives,lex_liwc_affiliation,lex_liwc_achieve,lex_liwc_power,lex_liwc_reward,lex_liwc_risk,lex_liwc_focuspast,lex_liwc_focuspresent,lex_liwc_focusfuture,lex_liwc_relativ,lex_liwc_motion,lex_liwc_space,lex_liwc_time,lex_liwc_work,lex_liwc_leisure,lex_liwc_home,lex_liwc_money,lex_liwc_relig,lex_liwc_death,lex_liwc_informal,lex_liwc_swear,lex_liwc_netspeak,lex_liwc_assent,lex_liwc_nonflu,lex_liwc_filler,lex_liwc_AllPunc,lex_liwc_Period,lex_liwc_Comma,lex_liwc_Colon,lex_liwc_SemiC,lex_liwc_QMark,lex_liwc_Exclam,lex_liwc_Dash,lex_liwc_Quote,lex_liwc_Apostro,lex_liwc_Parenth,lex_liwc_OtherP,lex_dal_max_pleasantness,lex_dal_max_activation,lex_dal_max_imagery,lex_dal_min_pleasantness,lex_dal_min_activation,lex_dal_min_imagery,lex_dal_avg_activation,lex_dal_avg_imagery,lex_dal_avg_pleasantness,social_upvote_ratio,social_num_comments,syntax_fk_grade,sentiment,token_len,char_len
1538544703,8,0.7377443609,53,10.92,28.57,81.66,61.55,10.6,15.09,84.91,62.26,16.98,13.21,11.32,0.0,0.0,1.89,0.0,3.77,5.66,11.32,15.09,11.32,7.55,3.77,22.64,3.77,1.89,0.0,0.0,0.0,5.66,3.77,1.89,0.0,1.89,0.0,13.21,0.0,0.0,1.89,0.0,7.55,0.0,0.0,0.0,1.89,1.89,3.77,5.66,1.89,3.77,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0,1.89,1.89,0.0,1.89,20.75,1.89,13.21,0.0,5.66,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87,9.43,1.89,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.0,0.0,3.0,2.4286,3.0,1.125,1.1818,1.0,1.70111,1.45957,1.87402,0.9,5,2.697994987,0.02777777778,63,277
1538544703,8,6.620689655,57,14.86,2.72,88.06,58.97,11.4,21.05,89.47,54.39,19.3,12.28,10.53,0.0,0.0,0.0,1.75,7.02,1.75,8.77,12.28,3.51,8.77,1.75,14.04,3.51,0.0,0.0,0.0,0.0,12.28,7.02,5.26,0.0,1.75,1.75,5.26,0.0,0.0,0.0,0.0,15.79,1.75,0.0,1.75,3.51,0.0,12.28,12.28,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,3.51,3.51,1.75,1.75,3.51,12.28,1.75,5.26,0.0,5.26,0.0,3.51,0.0,0.0,0.0,0.0,1.75,1.75,0.0,0.0,1.75,0.0,0.0,21.05,8.77,7.02,0.0,0.0,0.0,0.0,0.0,0.0,1.75,3.51,0.0,2.6667,2.3333,3.0,1.2222,1.2857,1.0,1.74319,1.51373,1.87973,0.9,5,5.616758621,0.2802083333,69,341
1515962544,1346,8.03257732,95,63.17,70.08,1.84,82.36,19.0,20.0,88.42,60.0,13.68,11.58,0.0,0.0,0.0,10.53,1.05,2.11,7.37,15.79,12.63,2.11,8.42,2.11,20.0,6.32,3.16,1.05,0.0,1.05,7.37,5.26,2.11,1.05,0.0,0.0,14.74,0.0,0.0,0.0,10.53,11.58,0.0,2.11,1.05,2.11,0.0,7.37,1.05,1.05,0.0,0.0,1.05,1.05,0.0,0.0,0.0,6.32,1.05,3.16,1.05,2.11,1.05,5.26,13.68,0.0,12.63,2.11,7.37,3.16,1.05,0.0,1.05,2.11,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,5.26,2.11,0.0,0.0,0.0,0.0,0.0,0.0,2.11,2.11,0.0,3.0,2.75,3.0,1.0,1.0,1.0,1.72233,1.60253,1.87109,0.96,59,8.520329897,0.09416666667,108,510
1515962544,1346,3.647415459,91,52.06,37.09,34.95,25.77,18.2,17.58,86.81,54.95,15.38,13.19,6.59,0.0,0.0,6.59,0.0,2.2,4.4,16.48,6.59,5.49,9.89,3.3,12.09,8.79,3.3,2.2,0.0,0.0,8.79,4.4,4.4,2.2,2.2,0.0,12.09,1.1,1.1,0.0,7.69,13.19,2.2,3.3,1.1,3.3,0.0,5.49,3.3,2.2,0.0,2.2,3.3,1.1,1.1,0.0,1.1,8.79,1.1,3.3,4.4,2.2,0.0,0.0,9.89,2.2,12.09,2.2,8.79,1.1,0.0,0.0,1.1,0.0,0.0,0.0,1.1,0.0,1.1,0.0,0.0,0.0,10.99,4.4,1.1,1.1,0.0,1.1,0.0,0.0,0.0,1.1,2.2,0.0,2.8,2.625,3.0,1.0,1.1429,1.0,1.62939,1.66486,1.86524,0.96,59,4.557536232,-0.03421296296,102,489
1523321783,4,3.244333333,89,5.66,99.0,24.47,25.77,17.8,13.48,96.63,70.79,22.47,13.48,0.0,0.0,12.36,0.0,1.12,8.99,4.49,11.24,22.47,4.49,7.87,1.12,24.72,3.37,3.37,4.49,4.49,1.12,0.0,0.0,0.0,0.0,0.0,0.0,20.22,2.25,0.0,0.0,0.0,15.73,2.25,1.12,4.49,7.87,1.12,5.62,0.0,0.0,0.0,0.0,1.12,0.0,1.12,0.0,0.0,7.87,3.37,3.37,1.12,2.25,0.0,7.87,14.61,0.0,13.48,0.0,8.99,4.49,3.37,0.0,1.12,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.24,0.0,2.25,0.0,0.0,5.62,0.0,3.37,0.0,0.0,0.0,0.0,2.8333,2.625,3.0,1.2308,1.125,1.0,1.70186,1.38025,1.90944,0.66,3,3.481944444,0.05416666667,97,460
1517092228,27,3.89490991,69,9.17,95.89,5.86,99.0,13.8,15.94,92.75,56.52,18.84,14.49,0.0,1.45,2.9,10.14,0.0,4.35,1.45,13.04,11.59,10.14,11.59,1.45,24.64,5.8,0.0,0.0,2.9,0.0,10.14,8.7,1.45,0.0,1.45,0.0,20.29,0.0,1.45,0.0,11.59,15.94,4.35,1.45,2.9,7.25,1.45,5.8,8.7,2.9,2.9,1.45,5.8,2.9,1.45,0.0,1.45,5.8,4.35,0.0,1.45,0.0,0.0,4.35,15.94,0.0,14.49,0.0,8.7,5.8,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,7.25,4.35,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,2.75,2.5455,3.0,1.2857,1.1429,1.0,1.68846,1.53455,1.90711,0.86,14,4.847027027,0.165,87,377
1541985759,1,1.22084276,128,22.13,3.65,99.0,14.89,25.6,11.72,96.88,57.03,20.31,16.41,14.06,0.78,0.0,1.56,0.0,3.91,3.12,13.28,10.16,6.25,8.59,2.34,25.78,6.25,4.69,0.0,0.78,3.12,5.47,2.34,3.12,0.78,1.56,0.78,3.91,0.0,0.0,1.56,0.0,18.75,6.25,3.91,2.34,1.56,1.56,4.69,3.12,0.0,0.0,3.12,3.91,2.34,1.56,0.0,0.0,10.16,1.56,2.34,4.69,2.34,0.0,2.34,18.75,3.91,17.97,3.12,7.81,7.03,3.12,0.0,0.0,0.78,0.0,0.0,2.34,1.56,0.0,0.78,0.0,0.0,14.06,3.12,1.56,0.0,0.0,0.78,0.0,0.0,0.0,6.25,1.56,0.78,2.7778,2.8,3.0,1.0,1.0,1.0,1.73727,1.53982,1.88693,0.67,8,3.153235294,0.07197802198,152,639
1499286832,7,11.47732394,138,73.77,21.26,90.83,25.77,34.5,16.67,92.03,55.8,13.04,9.42,8.7,0.0,0.0,0.0,0.72,3.62,8.7,15.94,11.59,2.17,7.25,2.17,21.74,5.8,2.17,0.72,0.0,1.45,2.9,1.45,1.45,0.0,0.0,0.0,3.62,1.45,0.0,0.0,1.45,7.25,0.72,1.45,0.72,1.45,2.17,0.72,0.72,0.72,0.0,0.0,0.72,0.0,0.72,0.0,0.0,5.07,0.0,0.72,1.45,1.45,1.45,4.35,13.77,3.62,19.57,4.35,7.25,6.52,2.9,0.0,5.8,6.52,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,13.77,2.9,5.8,1.45,0.0,0.0,0.0,0.72,0.0,2.9,0.0,0.0,3.0,2.8,3.0,1.125,1.125,1.0,1.71842,1.58333,1.91574,0.82,11,10.69304225,0.1286096257,155,715
1499286832,7,10.03683333,156,76.78,28.2,92.13,25.77,31.2,14.74,93.59,58.97,12.82,10.26,7.69,1.28,0.0,0.0,1.28,2.56,10.26,16.03,12.82,3.21,5.13,2.56,21.79,3.21,0.64,0.64,0.0,1.28,2.56,1.28,1.28,0.0,0.0,0.0,5.13,1.28,0.0,0.0,1.28,5.77,1.28,0.64,0.64,1.92,0.64,1.92,0.0,0.0,0.0,0.0,0.64,0.0,0.64,0.0,0.0,6.41,1.28,0.64,1.28,1.28,1.92,3.85,16.03,2.56,19.23,4.49,7.05,5.77,3.21,0.0,5.13,7.05,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,12.18,2.56,5.13,0.64,0.0,0.64,0.0,0.64,0.0,2.56,0.0,0.0,3.0,2.8,3.0,1.125,1.125,1.0,1.73949,1.62239,1.92065,0.82,11,9.7075,0.1241477273,173,785
1493482144,153,3.239026217,87,49.46,93.23,47.93,95.04,17.4,11.49,88.51,62.07,13.79,13.79,3.45,3.45,4.6,0.0,2.3,0.0,4.6,17.24,13.79,5.75,9.2,0.0,16.09,3.45,2.3,0.0,1.15,2.3,4.6,4.6,0.0,0.0,0.0,0.0,12.64,0.0,0.0,0.0,0.0,9.2,2.3,0.0,3.45,4.6,1.15,2.3,2.3,2.3,0.0,0.0,3.45,1.15,1.15,0.0,0.0,6.9,5.75,0.0,0.0,1.15,0.0,0.0,17.24,0.0,16.09,2.3,9.2,4.6,1.15,1.15,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,5.75,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,3.0,3.0,3.0,1.3333,1.0,1.0,1.67671,1.52533,1.89817,0.96,30,4.514101124,0.25,99,422
1517244735,117,1.603558559,71,3.2,55.59,24.72,1.98,14.2,11.27,94.37,71.83,30.99,21.13,11.27,0.0,0.0,9.86,0.0,9.86,0.0,18.31,12.68,8.45,11.27,1.41,18.31,2.82,1.41,5.63,0.0,0.0,2.82,0.0,2.82,0.0,1.41,0.0,16.9,1.41,2.82,5.63,8.45,8.45,1.41,4.23,0.0,1.41,0.0,2.82,1.41,1.41,0.0,0.0,4.23,4.23,0.0,0.0,0.0,5.63,1.41,0.0,2.82,1.41,0.0,4.23,14.08,1.41,11.27,2.82,2.82,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.08,4.23,1.41,0.0,0.0,2.82,0.0,1.41,0.0,4.23,0.0,0.0,2.375,2.625,3.0,1.0,1.0,1.0,1.62789,1.51077,1.78348,0.9,33,3.89027027,-0.5,79,341
1508870949,12,8.585617978,89,44.41,54.48,44.87,1.0,17.8,20.22,93.26,57.3,20.22,16.85,7.87,2.25,0.0,6.74,0.0,3.37,3.37,15.73,3.37,4.49,11.24,2.25,17.98,4.49,2.25,1.12,1.12,0.0,13.48,1.12,12.36,0.0,2.25,3.37,15.73,0.0,0.0,0.0,6.74,11.24,1.12,0.0,0.0,4.49,3.37,4.49,3.37,0.0,2.25,1.12,7.87,2.25,0.0,5.62,0.0,11.24,2.25,3.37,2.25,1.12,2.25,12.36,2.25,0.0,13.48,2.25,3.37,7.87,0.0,0.0,0.0,0.0,1.12,0.0,2.25,2.25,0.0,0.0,0.0,0.0,10.11,5.62,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8571,2.8,3.0,1.0,1.25,1.0,1.86169,1.61333,1.8209,0.89,2,8.455370787,-0.0625,98,496
1498805556,3,8.404166667,70,28.22,80.42,8.75,8.64,14.0,28.57,97.14,60.0,20.0,10.0,2.86,1.43,1.43,1.43,2.86,10.0,7.14,10.0,11.43,5.71,8.57,0.0,18.57,4.29,2.86,0.0,0.0,2.86,4.29,1.43,2.86,0.0,0.0,0.0,17.14,0.0,1.43,0.0,1.43,22.86,0.0,2.86,5.71,7.14,0.0,8.57,4.29,1.43,1.43,0.0,2.86,0.0,2.86,0.0,0.0,10.0,4.29,0.0,1.43,1.43,4.29,2.86,15.71,0.0,8.57,1.43,1.43,5.71,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,4.29,1.43,0.0,0.0,1.43,0.0,0.0,0.0,1.43,0.0,0.0,2.6667,2.8889,2.8,1.0,1.1818,1.0,1.73406,1.41311,1.81766,1.0,0,8.217666667,0.0975,77,421
1516888454,2,8.739047619,120,35.15,69.14,43.37,14.3,24.0,7.5,96.67,61.67,21.67,17.5,7.5,0.0,0.0,7.5,2.5,4.17,2.5,17.5,9.17,5.0,5.0,5.0,23.33,1.67,2.5,0.0,0.83,1.67,2.5,0.83,1.67,0.0,0.83,0.83,21.67,4.17,0.83,2.5,10.0,10.83,2.5,0.0,1.67,2.5,1.67,4.17,2.5,0.0,1.67,0.83,0.83,0.0,0.83,0.0,0.0,7.5,4.17,0.83,3.33,0.83,0.0,0.83,16.67,3.33,15.0,4.17,7.5,4.17,1.67,0.0,1.67,2.5,0.0,0.0,0.83,0.0,0.83,0.0,0.0,0.0,16.67,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.67,1.67,3.0,2.8889,3.0,1.0,1.125,1.0,1.75256,1.55556,1.88879,1.0,16,8.379269841,0.03333333333,144,602
1516888454,2,8.835044248,108,78.91,57.35,58.07,42.58,21.6,14.81,91.67,49.07,11.11,7.41,4.63,0.0,0.0,0.93,1.85,3.7,6.48,14.81,5.56,5.56,4.63,3.7,12.04,4.63,0.93,0.93,7.41,6.48,0.93,0.93,0.0,0.0,0.0,0.0,11.11,1.85,1.85,2.78,1.85,4.63,0.0,0.0,0.93,0.93,1.85,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,3.7,0.0,3.7,0.93,0.0,6.48,9.26,0.93,18.52,1.85,7.41,10.19,4.63,0.0,7.41,6.48,0.0,0.0,0.93,0.0,0.93,0.0,0.0,0.0,18.52,4.63,7.41,0.93,0.0,0.0,0.0,0.0,0.0,0.93,1.85,2.78,2.625,2.8889,3.0,1.125,1.0,1.0,1.72001,1.58889,1.8164,1.0,16,7.947893805,0.1933673469,130,578
1541356631,14,7.963,60,8.19,96.63,1.0,25.77,12.0,25.0,91.67,61.67,28.33,20.0,0.0,0.0,0.0,20.0,0.0,8.33,3.33,8.33,10.0,6.67,6.67,0.0,18.33,3.33,1.67,1.67,0.0,1.67,3.33,1.67,1.67,0.0,0.0,0.0,25.0,1.67,0.0,18.33,3.33,21.67,5.0,3.33,1.67,6.67,0.0,6.67,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,5.0,0.0,0.0,3.33,0.0,1.67,5.0,10.0,3.33,11.67,1.67,3.33,6.67,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,8.33,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,2.3333,2.5,2.8,1.1111,1.125,1.0,1.70952,1.6549,1.85679,1.0,13,7.38,0.1939393939,68,365
1520642101,4,2.542121212,78,49.96,60.13,78.04,73.64,15.6,7.69,88.46,56.41,20.51,15.38,11.54,2.56,0.0,1.28,0.0,5.13,5.13,14.1,10.26,1.28,6.41,1.28,15.38,2.56,2.56,0.0,1.28,0.0,2.56,2.56,0.0,0.0,0.0,0.0,15.38,3.85,0.0,1.28,3.85,10.26,1.28,2.56,2.56,0.0,1.28,2.56,2.56,0.0,2.56,0.0,3.85,0.0,1.28,0.0,0.0,12.82,10.26,0.0,3.85,1.28,0.0,2.56,11.54,1.28,14.1,0.0,10.26,3.85,0.0,1.28,2.56,0.0,0.0,0.0,1.28,0.0,0.0,1.28,0.0,0.0,17.95,6.41,3.85,0.0,1.28,0.0,0.0,0.0,0.0,6.41,0.0,0.0,3.0,2.8889,3.0,1.2,1.125,1.0,1.7517,1.68788,1.92675,1.0,1,3.513701299,0.1544011544,88,372
1520902251,2,3.440509804,81,13.72,19.38,73.07,48.69,20.25,13.58,95.06,58.02,22.22,11.11,9.88,0.0,0.0,1.23,0.0,11.11,4.94,8.64,13.58,3.7,7.41,2.47,19.75,2.47,0.0,4.94,2.47,3.7,3.7,2.47,1.23,1.23,0.0,0.0,7.41,1.23,0.0,0.0,2.47,14.81,1.23,2.47,2.47,6.17,2.47,3.7,2.47,1.23,1.23,0.0,0.0,0.0,0.0,0.0,0.0,7.41,3.7,2.47,0.0,1.23,0.0,1.23,16.05,1.23,13.58,1.23,3.7,8.64,4.94,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,4.94,6.17,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,2.75,2.7778,3.0,1.125,1.0,1.0,1.65758,1.472,1.87817,0.55,7,4.511470588,0.075,94,410
1537044443,18,3.333428571,67,57.34,22.78,99.0,80.01,13.4,13.43,97.01,64.18,17.91,14.93,11.94,0.0,0.0,2.99,0.0,2.99,8.96,17.91,13.43,5.97,4.48,2.99,23.88,1.49,0.0,2.99,0.0,0.0,5.97,4.48,1.49,0.0,1.49,0.0,11.94,0.0,0.0,0.0,2.99,10.45,2.99,1.49,2.99,1.49,0.0,2.99,2.99,0.0,2.99,0.0,1.49,1.49,0.0,0.0,0.0,7.46,2.99,0.0,1.49,2.99,0.0,7.46,13.43,1.49,23.88,0.0,11.94,13.43,0.0,0.0,0.0,0.0,0.0,0.0,1.49,1.49,0.0,0.0,0.0,0.0,11.94,5.97,0.0,0.0,0.0,0.0,1.49,0.0,0.0,4.48,0.0,0.0,3.0,2.8,3.0,1.0,1.1429,1.0,1.67997,1.56897,1.8604,0.85,11,4.704285714,0.2403409091,78,335
1537044443,18,4.352142857,81,93.97,40.24,99.0,25.77,16.2,12.35,87.65,49.38,16.05,13.58,9.88,0.0,0.0,3.7,0.0,2.47,8.64,19.75,7.41,2.47,1.23,0.0,16.05,4.94,3.7,0.0,3.7,4.94,0.0,0.0,0.0,0.0,0.0,0.0,8.64,0.0,0.0,0.0,3.7,6.17,1.23,0.0,0.0,3.7,1.23,0.0,3.7,1.23,1.23,0.0,3.7,2.47,1.23,0.0,0.0,2.47,0.0,0.0,2.47,0.0,0.0,7.41,7.41,0.0,28.4,2.47,16.05,12.35,0.0,0.0,1.23,0.0,0.0,0.0,1.23,1.23,0.0,0.0,0.0,0.0,12.35,6.17,0.0,1.23,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,2.5,2.6667,3.0,1.2,1.2,1.0,1.70892,1.84444,1.81327,0.85,11,5.150095238,0.04863636364,93,394
1516575997,2,1.490795455,113,14.36,46.46,85.82,59.28,22.6,13.27,97.35,58.41,20.35,13.27,9.73,2.65,0.0,0.0,0.88,7.08,0.88,13.27,9.73,8.85,7.08,3.54,18.58,2.65,1.77,0.88,1.77,7.08,3.54,2.65,0.88,0.0,0.0,0.0,14.16,0.0,4.42,2.65,1.77,19.47,4.42,0.88,1.77,6.19,4.42,4.42,2.65,0.0,0.88,1.77,0.88,0.0,0.0,0.0,0.0,11.5,7.96,0.0,1.77,0.88,0.88,0.0,20.35,0.0,10.62,2.65,5.31,2.65,0.0,3.54,0.0,0.0,0.0,0.0,2.65,0.0,1.77,0.0,0.0,0.0,15.93,4.42,2.65,0.0,0.0,0.0,0.0,0.0,3.54,5.31,0.0,0.0,2.7143,2.8,2.8,1.0,1.1429,1.0,1.76638,1.45773,1.95387,1.0,19,2.922878788,0.05285714286,138,570
1516575997,2,5.67494382,86,21.82,6.55,99.0,25.77,17.2,10.47,94.19,60.47,16.28,9.3,8.14,0.0,0.0,0.0,1.16,6.98,3.49,16.28,8.14,11.63,10.47,4.65,17.44,4.65,2.33,3.49,2.33,3.49,2.33,1.16,1.16,0.0,0.0,0.0,8.14,0.0,1.16,1.16,0.0,20.93,1.16,1.16,2.33,6.98,2.33,10.47,1.16,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,9.3,6.98,0.0,2.33,0.0,0.0,1.16,17.44,0.0,18.6,4.65,9.3,4.65,4.65,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,5.81,3.49,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,2.7143,2.625,3.0,1.1429,1.1429,1.0,1.69413,1.46301,1.88304,1.0,19,6.334022472,0.09285714286,99,436
1533947238,6,-0.7138235294,31,14.22,50.0,20.84,1.0,15.5,12.9,93.55,54.84,22.58,12.9,9.68,0.0,0.0,0.0,3.23,9.68,3.23,12.9,16.13,3.23,3.23,6.45,25.81,3.23,0.0,0.0,3.23,0.0,6.45,0.0,6.45,0.0,0.0,3.23,16.13,0.0,0.0,0.0,6.45,6.45,3.23,3.23,0.0,3.23,0.0,0.0,6.45,3.23,3.23,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.0,0.0,6.45,0.0,0.0,3.23,19.35,0.0,3.23,0.0,3.23,0.0,0.0,0.0,0.0,0.0,9.68,3.23,0.0,0.0,0.0,0.0,0.0,0.0,41.94,6.45,22.58,0.0,0.0,0.0,0.0,3.23,0.0,9.68,0.0,0.0,2.375,2.625,3.0,1.2857,1.3,1.0,1.70227,1.69231,1.83055,0.87,11,0.9443529412,-0.2,42,164
1507276100,6,0.1181470588,75,1.0,1.22,98.01,25.77,15.0,10.67,93.33,66.67,25.33,17.33,17.33,0.0,0.0,0.0,0.0,8.0,0.0,14.67,20.0,12.0,10.67,2.67,29.33,5.33,0.0,2.67,2.67,1.33,5.33,2.67,2.67,1.33,0.0,1.33,1.33,0.0,0.0,0.0,0.0,8.0,1.33,1.33,0.0,0.0,1.33,4.0,2.67,0.0,0.0,1.33,4.0,0.0,0.0,0.0,4.0,6.67,1.33,0.0,2.67,4.0,0.0,5.33,18.67,1.33,10.67,1.33,4.0,5.33,2.67,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.33,2.625,2.8889,3.0,1.0,1.0,1.0,1.72852,1.47333,1.8362,1.0,4,2.991397059,-0.1015512266,99,372
1515117694,0,8.594864865,105,17.96,77.69,31.42,1.0,21.0,13.33,98.1,60.0,19.05,14.29,3.81,0.95,0.0,4.76,4.76,4.76,7.62,10.48,9.52,8.57,8.57,5.71,19.05,9.52,7.62,1.9,0.95,4.76,5.71,0.0,5.71,1.9,1.9,0.0,22.86,4.76,0.95,1.9,5.71,15.24,4.76,0.95,0.95,0.95,0.95,6.67,4.76,1.9,0.0,2.86,0.0,0.0,0.0,0.0,0.0,8.57,3.81,0.0,1.9,0.95,1.9,8.57,15.24,0.0,8.57,0.0,1.9,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,4.76,6.67,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.0,2.7,2.6,3.0,1.0,1.125,1.0,1.74546,1.54,1.80942,0.35,10,8.163495495,0.0280982906,129,562
1538652987,20,7.449274784,167,62.16,40.54,97.62,47.95,33.4,13.77,93.41,52.1,14.97,11.38,7.19,1.2,0.0,2.4,0.6,3.59,4.19,15.57,7.19,4.19,8.38,1.2,17.96,6.59,1.8,0.6,1.8,2.99,5.99,3.59,2.4,0.6,0.6,0.0,8.98,1.8,0.0,2.99,0.0,12.57,1.2,2.4,0.6,3.59,1.8,4.19,1.2,0.0,0.0,1.2,2.4,0.0,1.8,0.0,0.6,10.78,3.59,1.8,2.99,1.8,1.2,10.78,4.19,1.8,23.35,5.39,7.78,12.57,1.2,1.8,1.8,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.6,0.0,13.17,2.99,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,3.0,2.8889,3.0,1.0,1.1429,1.0,1.75568,1.524,1.90849,0.7,8,6.979600798,0.08291666667,189,883
1538245684,7,2.447959184,48,43.14,50.0,14.24,65.25,12.0,18.75,89.58,54.17,16.67,6.25,6.25,0.0,0.0,0.0,0.0,10.42,4.17,14.58,8.33,8.33,8.33,0.0,20.83,4.17,0.0,2.08,0.0,4.17,10.42,6.25,4.17,0.0,0.0,2.08,10.42,0.0,0.0,2.08,0.0,14.58,2.08,0.0,4.17,4.17,0.0,4.17,0.0,0.0,0.0,0.0,2.08,0.0,2.08,0.0,0.0,8.33,4.17,0.0,4.17,2.08,0.0,4.17,16.67,0.0,6.25,0.0,2.08,4.17,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,2.08,0.0,0.0,0.0,25.0,8.33,0.0,0.0,2.08,0.0,0.0,0.0,0.0,2.08,0.0,12.5,3.0,2.8889,2.6,1.0,1.1429,1.0,1.74142,1.485,1.93507,1.0,4,3.274693878,-0.135,60,271
1517090522,23,3.120214286,103,26.89,14.27,45.93,62.59,20.6,7.77,86.41,59.22,22.33,10.68,9.71,0.97,0.0,0.0,0.0,11.65,5.83,11.65,6.8,7.77,6.8,2.91,15.53,4.85,4.85,0.97,2.91,7.77,1.94,1.94,0.0,0.0,0.0,0.0,6.8,1.94,0.97,0.97,0.0,15.53,0.97,0.97,2.91,2.91,1.94,5.83,0.97,0.0,0.97,0.0,0.97,0.0,0.97,0.0,0.0,6.8,2.91,1.94,0.0,1.94,0.0,0.97,16.5,0.0,6.8,0.0,3.88,2.91,0.97,0.97,0.97,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68,4.85,1.94,0.0,0.0,0.0,0.0,0.0,1.94,1.94,0.0,0.0,2.8462,2.625,3.0,1.0,1.0,1.0,1.68956,1.49535,1.91798,0.82,14,4.025892857,0.06818181818,114,512
